Prev Close,Open,Low,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble,High
337.45,337.7,336.4,339.2,345.43,10843536,3.5426045817232863,1810434.0,0.4350394407345576,351.85
339.2,338.0,336.1,338.8,339.82,3919322,3.512225320040656,1810434.0,0.4350394407345576,342.85
338.8,339.9,336.25,337.95,340.29,3752088,3.510964475651398,1810434.0,0.4350394407345576,344.4
337.95,339.9,338.25,340.85,342.03,4600458,3.517185504155784,1810434.0,0.4350394407345576,345.0
340.85,341.9,339.05,341.2,346.03,12293372,3.546279101104897,1810434.0,0.4350394407345576,352.7
341.2,342.4,338.55,339.4,342.26,4122051,3.51394135130959,1810434.0,0.4350394407345576,345.7
339.4,339.0,337.05,338.5,341.51,6836937,3.528832899109221,1810434.0,0.4350394407345576,346.45
338.5,346.5,336.1,337.35,341.17,4483842,3.516348627534012,1810434.0,0.4350394407345576,346.5
337.35,341.0,327.5,331.45,331.65,6077043,3.524506991544311,1810434.0,0.4350394407345576,341.0
331.45,329.55,329.0,332.25,333.39,4558790,3.516155741695631,1810434.0,0.4350394407345576,335.85
332.25,333.75,330.2,331.35,333.15,3102806,3.5046365183947064,1810434.0,0.4350394407345576,336.0
331.35,333.5,328.55,330.3,330.6,4148234,3.5130972316068707,1810434.0,0.4350394407345576,334.0
330.3,334.0,328.25,329.15,331.52,2071279,3.4922650667254604,1810434.0,0.4350394407345576,334.0
329.15,330.35,323.25,345.0,337.43,19142742,3.558249964151889,1810434.0,0.4350394407345576,349.8
345.0,346.1,335.0,337.75,347.1,15997583,3.5539319899357587,1810434.0,0.4350394407345576,354.65
337.75,335.0,328.25,331.15,331.07,3465048,3.507761888026122,1810434.0,0.4350394407345576,335.6
331.15,331.35,330.1,334.5,335.92,7636206,3.5315881009640617,1810434.0,0.4350394407345576,339.9
334.5,335.0,332.5,333.75,334.78,1744726,3.4873296689189206,1810434.0,0.4350394407345576,336.95
333.75,335.35,334.9,342.25,340.45,7618018,3.531910151103696,1810434.0,0.4350394407345576,345.7
342.25,344.0,336.0,340.8,341.04,6345573,3.526601695402196,1810434.0,0.4350394407345576,344.7
340.8,338.0,338.0,348.15,348.06,9853239,3.540048991084091,1810434.0,0.4350394407345576,351.95
348.15,348.6,344.05,345.4,346.3,5380769,3.522191817539746,1810434.0,0.4350394407345576,349.6
345.4,349.0,346.6,354.15,355.11,13560315,3.549847197971454,1810434.0,0.4350394407345576,360.35
354.15,351.0,350.0,362.35,358.6,14329060,3.55171075360177,1810434.0,0.4350394407345576,364.9
362.35,364.4,360.0,361.2,362.88,7969212,3.5350901016477336,1810434.0,0.4350394407345576,365.9
361.2,363.0,358.65,368.5,365.52,9419083,3.5401620448848985,1810434.0,0.4350394407345576,371.0
368.5,369.9,366.55,375.95,373.27,12140871,3.548102091859197,1810434.0,0.4350394407345576,377.7
375.95,374.1,368.0,370.05,371.84,5052490,3.522434772128744,1810434.0,0.4350394407345576,375.75
370.05,370.8,363.0,365.75,369.18,5945560,3.5270181390469206,1810434.0,0.4350394407345576,373.8
365.75,366.25,359.6,361.2,365.75,6403575,3.528923506686275,1810434.0,0.4350394407345576,370.45
361.2,362.9,357.5,363.3,361.59,6151343,3.5274072440441016,1810434.0,0.4350394407345576,364.9
363.3,361.5,356.3,358.15,359.79,3720569,3.512376318147695,1810434.0,0.4350394407345576,363.0
358.15,358.5,352.5,354.1,356.96,4178056,3.515593909617593,1810434.0,0.4350394407345576,362.5
354.1,352.9,347.0,357.6,355.41,8901351,3.5377054414135904,1810434.0,0.4350394407345576,360.8
357.6,357.0,342.25,343.9,346.89,10264940,3.5411380239621324,1810434.0,0.4350394407345576,357.0
343.9,341.05,324.15,326.5,331.9,6016447,3.524233780652891,1810434.0,0.4350394407345576,341.05
326.5,322.55,320.2,333.9,328.9,6604953,3.5267138301728567,1810434.0,0.4350394407345576,336.45
333.9,339.0,324.0,325.6,330.55,3880880,3.511105344871468,1810434.0,0.4350394407345576,339.0
325.6,326.0,322.1,344.05,337.48,8614501,3.535244022234389,1810434.0,0.4350394407345576,350.8
344.05,348.0,339.2,340.45,342.96,5985200,3.525045965340344,1810434.0,0.4350394407345576,350.0
340.45,338.0,335.5,336.8,337.95,2006533,3.491882952620166,1810434.0,0.4350394407345576,340.9
336.8,336.0,335.6,338.5,338.82,3732876,3.510682234162225,1810434.0,0.4350394407345576,341.9
338.5,337.4,336.0,339.0,338.06,1456348,3.485733407347956,1810434.0,0.4350394407345576,339.7
339.0,339.8,336.3,337.65,340.66,3333675,3.5074591696839548,1810434.0,0.4350394407345576,343.75
337.65,338.5,329.15,330.1,333.03,3271743,3.506217625959613,1810434.0,0.4350394407345576,338.75
330.1,329.0,324.15,330.25,328.89,2471284,3.4973824575151484,1810434.0,0.4350394407345576,332.0
330.25,331.65,329.5,330.85,331.2,2252594,3.4947861758527723,1810434.0,0.4350394407345576,333.35
330.85,333.0,331.15,333.7,335.12,2395016,3.4970021335663817,1810434.0,0.4350394407345576,338.0
333.7,332.0,328.15,329.55,332.13,1700036,3.4862926235199976,1810434.0,0.4350394407345576,335.75
329.55,329.5,327.7,329.25,329.74,1951207,3.490281450082948,1810434.0,0.4350394407345576,332.0
329.25,329.0,322.3,329.35,326.59,2652282,3.4993083806206764,1810434.0,0.4350394407345576,331.85
329.35,331.9,330.25,337.4,336.76,4819689,3.518106686566956,1810434.0,0.4350394407345576,340.8
337.4,339.0,335.5,337.75,340.82,6151601,3.5256689278411946,1810434.0,0.4350394407345576,345.4
337.75,337.05,335.65,336.95,337.72,1834008,3.489121604392585,1810434.0,0.4350394407345576,339.85
336.95,336.2,335.1,336.5,337.22,1448300,3.485733407347956,1810434.0,0.4350394407345576,338.9
336.5,338.5,336.7,338.3,339.38,2848531,3.502620735410892,1810434.0,0.4350394407345576,342.25
338.3,341.7,338.55,339.55,342.65,5423766,3.522113983913037,1810434.0,0.4350394407345576,346.0
339.55,339.0,334.0,335.6,336.59,3300159,3.5067958216897885,1810434.0,0.4350394407345576,340.75
335.6,336.5,331.25,333.6,334.46,1655254,3.485733407347956,1810434.0,0.4350394407345576,338.4
333.6,333.5,331.6,332.2,333.18,1190817,3.485733407347956,1810434.0,0.4350394407345576,335.0
332.2,331.3,329.3,330.4,331.56,2165046,3.493615161335532,1810434.0,0.4350394407345576,334.5
330.4,334.75,331.6,336.9,335.71,3066115,3.504508268127512,1810434.0,0.4350394407345576,338.8
336.9,338.5,335.05,336.55,338.31,2740898,3.501365277840518,1810434.0,0.4350394407345576,340.8
336.55,338.9,338.25,353.9,349.84,7875701,3.5336773632958898,1810434.0,0.4350394407345576,356.75
353.9,357.0,352.25,355.75,355.55,3634270,3.5113215239682205,1810434.0,0.4350394407345576,359.6
355.75,356.0,352.0,363.6,361.2,9780431,3.540908492658464,1810434.0,0.4350394407345576,365.9
363.6,361.15,360.1,361.85,365.58,7549126,3.533725752463181,1810434.0,0.4350394407345576,370.9
361.85,362.0,361.05,370.9,367.9,5956473,3.526970205694769,1810434.0,0.4350394407345576,375.0
370.9,374.8,374.1,383.15,382.78,7055315,3.5330927560153325,1810434.0,0.4350394407345576,387.0
383.15,385.0,381.2,383.45,384.45,4331376,3.518866096342618,1810434.0,0.4350394407345576,389.8
383.45,385.95,372.0,375.5,378.23,5918549,3.5275956141089706,1810434.0,0.4350394407345576,385.95
375.5,376.05,372.7,375.7,376.72,4199710,3.517348024992296,1810434.0,0.4350394407345576,380.65
375.7,376.0,363.15,365.95,371.05,3798828,3.513915132816325,1810434.0,0.4350394407345576,377.15
365.95,363.0,343.15,346.2,352.9,5241140,3.521973508017304,1810434.0,0.4350394407345576,363.0
